gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,52-CD8_S38_L002,53-CD8_S40_L002,55-CD8_S42_L002,56-CD8_S44_L002
ENSMUSG00000032997,Chpf,74241,chondroitin polymerizing factor,265.6113028387945,-2.060026845903058,0.4375412358315967,-4.708189028144384,2.4992728337664983e-6,1.7350024454697866e-4,359,466,82,133
ENSMUSG00000068220,Lgals1,16852,"lectin, galactose binding, soluble 1",8314.102104794376,1.160696951315034,0.24676346974874855,4.703682244770026,2.555108099486642e-6,1.7610025606533834e-4,4618,5269,15694,8549
ENSMUSG00000088088,Rmrp,19782,RNA component of mitochondrial RNAase P,394.2655308812338,2.390142785794841,0.5108602510335761,4.678662669407313,2.8875203997046144e-6,1.9758889592264432e-4,78,166,955,444
ENSMUSG00000034906,Ncaph,215387,"non-SMC condensin I complex, subunit H",401.9060903922311,2.3526393921624376,0.5053874861450466,4.65511999536773,3.2379207553977438e-6,2.185337466621523e-4,89,165,997,424
ENSMUSG00000052102,Gnpda1,26384,glucosamine-6-phosphate deaminase 1,169.82122184499957,3.3067704265111284,0.7103639541233265,4.6550369107510186,3.239226725054867e-6,2.185337466621523e-4,27,33,517,137
ENSMUSG00000054364,Rhob,11852,ras homolog family member B,375.81843595017557,1.6198832049274352,0.3483263818757734,4.650475212943095,3.3117104826151218e-6,2.218614435206494e-4,164,191,506,682
ENSMUSG00000025498,Irf7,54123,interferon regulatory factor 7,2284.52143795655,0.7288208415563101,0.1571614058751021,4.637403422921223,3.528133715977743e-6,2.347188958268526e-4,1577,1730,2906,3075
ENSMUSG00000027715,Ccna2,12428,cyclin A2,232.7351796753507,2.4471548703383585,0.5288560386433926,4.627260901881228,3.7053361640394512e-6,2.4480772725170996e-4,56,83,568,263
ENSMUSG00000050410,Tcf19,106795,transcription factor 19,696.4945048036966,1.400813426367148,0.30342987424568435,4.6165969314970035,3.900838638488631e-6,2.5595913805973345e-4,313,424,1258,870
ENSMUSG00000028678,Kif2c,73804,kinesin family member 2C,188.1418692756305,3.1273410342909127,0.6783685153448613,4.6100916589577725,4.024914750542632e-6,2.6230396809658784e-4,48,26,541,174
ENSMUSG00000028044,Cks1b,54124,CDC28 protein kinase 1b,344.71408276270716,1.8566999595824314,0.4032571728424241,4.604257740774152,4.139395579649036e-6,2.6794195711512e-4,171,115,679,459
ENSMUSG00000031583,Wrn,22427,Werner syndrome RecQ like helicase,391.58852804744123,-1.6572485483135975,0.3603613063611474,-4.598852648882158,4.24824115196409e-6,2.731419478913824e-4,643,498,235,162
ENSMUSG00000062248,Cks2,66197,CDC28 protein kinase regulatory subunit 2,315.47441037523265,1.836571929029749,0.40051998279185735,4.585468910259543,4.52968677149734e-6,2.892959951396301e-4,144,121,640,399
ENSMUSG00000047945,Marcksl1,17357,MARCKS-like 1,288.00054921270953,2.07913229141382,0.453640855635621,4.583212172326574,4.578870100842336e-6,2.905005004375469e-4,139,72,521,458
ENSMUSG00000038065,Mturn,68235,"maturin, neural progenitor differentiation regulator homolog (Xenopus)",1578.3242057847465,-0.9369994358134341,0.20464625908051026,-4.578629680422389,4.680319623243414e-6,2.949833025702099e-4,1835,2155,1032,1239
ENSMUSG00000004099,Dnmt1,13433,DNA methyltransferase (cytosine-5) 1,2158.6479688857617,0.8171549843825348,0.1786768516954349,4.573367935626171,4.79946237203272e-6,3.005153563664932e-4,1595,1407,3135,2656
ENSMUSG00000022385,Gtse1,29870,G two S phase expressed protein 1,216.77547870885653,2.431576688282728,0.5331175456584604,4.561051700670358,5.089804583343206e-6,3.166255058988826e-4,39,92,443,327
ENSMUSG00000049932,H2ax,15270,H2A.X variant histone,2217.2687205350444,0.8955888646643139,0.19644649312332332,4.558945545045131,5.141109852043361e-6,3.17753757306938e-4,1346,1638,3418,2651
ENSMUSG00000036565,Ttyh3,78339,tweety family member 3,5064.535272842212,-0.5510794389153421,0.12129710603610847,-4.543220006842483,5.540137664130821e-6,3.402212745023927e-4,5694,5880,4284,4343
ENSMUSG00000026605,Cenpf,108000,centromere protein F,418.97771839149175,2.471465447693598,0.544294776251059,4.540674567403198,5.607452807745877e-6,3.4216177005226436e-4,162,83,1094,408
ENSMUSG00000027882,Stxbp3,20912,syntaxin binding protein 3,96.33929539911063,-2.9694220628781216,0.6567078435155864,-4.521678996525713,6.135104904317318e-6,3.719892720465817e-4,180,148,30,16
ENSMUSG00000039117,Taf4,228980,TATA-box binding protein associated factor 4,1276.4908280369625,-0.8284854071978317,0.18335350513925838,-4.518514148767381,6.227511259435013e-6,3.7521734506532967e-4,1508,1633,956,975
ENSMUSG00000020644,Id2,15902,inhibitor of DNA binding 2,3663.9458335004624,1.1432782505200523,0.2531815547025099,4.5156459042342645,6.3124066717474965e-6,3.7795534947088135e-4,2072,2321,6808,3833
ENSMUSG00000034342,Cbl,12402,Casitas B-lineage lymphoma,6624.2942664221955,-0.6151914358226847,0.13643672093254977,-4.50898725517463,6.5137821335702375e-6,3.8759026608448994e-4,8190,7203,5611,5381
ENSMUSG00000025332,Kdm5c,20591,lysine (K)-specific demethylase 5C,2863.8372228781654,-0.6423247026226914,0.14278923967823018,-4.498411113261366,6.846320953766614e-6,4.048626835622479e-4,3220,3494,2455,2245
ENSMUSG00000029062,Cdk11b,12537,cyclin-dependent kinase 11B,1822.7776673624762,-0.7581794604074973,0.16881130928139396,-4.491283573564833,7.0795216978111585e-6,4.160847721781037e-4,2259,2143,1508,1339
ENSMUSG00000021708,Rasgrf2,19418,RAS protein-specific guanine nucleotide-releasing factor 2,287.30838616648975,-1.6443758565879383,0.36703363542818757,-4.4801775583035655,7.458096998273421e-6,4.356620075820693e-4,445,391,132,160
ENSMUSG00000028649,Macf1,11426,microtubule-actin crosslinking factor 1,31814.77335904624,-0.7461222721568345,0.16674350581623557,-4.4746706536152585,7.652918285678133e-6,4.443330737987668e-4,43678,32789,24441,25448
ENSMUSG00000040459,Arglu1,234023,arginine and glutamate rich 1,3870.145863756926,-0.5705891500725832,0.12771207363480874,-4.4677776645000415,7.903638814550932e-6,4.5339437031974804e-4,4445,4446,3357,3186
ENSMUSG00000063894,Zkscan8,93681,zinc finger with KRAB and SCAN domains 8,102.81705158399062,-3.257845018514356,0.7291039039859027,-4.468286345340083,7.884871253211222e-6,4.5339437031974804e-4,104,256,25,16
ENSMUSG00000024953,Prdx5,54683,peroxiredoxin 5,398.9644451082333,1.6281444180207367,0.3660878604021716,4.447414389081661,8.69100788220603e-6,4.955943780448439e-4,221,153,729,540
ENSMUSG00000039976,Tbc1d16,207592,"TBC1 domain family, member 16",389.91273297790923,-1.3425834202894662,0.30288363315752875,-4.432670746494886,9.307294209490035e-6,5.275969143604411e-4,502,574,228,235
ENSMUSG00000003814,Calr,12317,calreticulin,17907.43323627154,0.5111829410253624,0.11562391280928037,4.421083222365513,9.820733780794218e-6,5.534272330588742e-4,14230,14154,23751,20498
ENSMUSG00000027215,Cd82,12521,CD82 antigen,3210.5914872846765,0.7397995716148732,0.1678103916346996,4.408544455490672,1.0406766081946108e-5,5.83022333713706e-4,2153,2474,3893,4530
ENSMUSG00000021756,Il6st,16195,interleukin 6 signal transducer,3854.6652902624674,-0.7418648856015863,0.1687168662714827,-4.39709972094817,1.0970694952829995e-5,6.110421956285544e-4,5059,4202,2914,3140
ENSMUSG00000029363,Rfc5,72151,replication factor C (activator 1) 5,126.11700425886391,-2.343435660889935,0.5352681680964929,-4.378059074993384,1.1974089775527855e-5,6.630738731188257e-4,202,203,37,50
ENSMUSG00000030178,Klra13-ps,16631,"killer cell lectin-like receptor subfamily A, member 13, pseudogene",255.233853194033,-2.118305111541557,0.48471679096814396,-4.370191317925221,1.2413772497714657e-5,6.834709225753242e-4,522,272,112,89
ENSMUSG00000022708,Zbtb20,56490,zinc finger and BTB domain containing 20,886.8582548443001,-1.193505811804931,0.2732143649778006,-4.368386017704108,1.2516811423394515e-5,6.852060196349683e-4,1367,1000,629,506
ENSMUSG00000039232,Stx11,74732,syntaxin 11,315.8951085986355,2.081490691145191,0.47904515882865456,4.3450824056646,1.392233884979897e-5,7.535367580851646e-4,120,112,750,330
ENSMUSG00000028965,Tnfrsf9,21942,"tumor necrosis factor receptor superfamily, member 9",501.50627340260655,1.2587985680788303,0.28985765564062843,4.342816356865574,1.4066771399269777e-5,7.57076797780924e-4,254,315,697,787
ENSMUSG00000058290,Espl1,105988,"extra spindle pole bodies 1, separase",373.8934596416679,2.2626299749228496,0.5218926630424165,4.335431660856584,1.4547436554176912e-5,7.785723027319264e-4,120,128,976,334
ENSMUSG00000021485,Mxd3,17121,Max dimerization protein 3,207.57643822728068,2.3895359593744057,0.5523251806418235,4.326320876042029,1.516205081130571e-5,8.069580376239373e-4,60,68,519,218
ENSMUSG00000090077,Lime1,72699,Lck interacting transmembrane adaptor 1,2451.63250557613,0.6615170777132695,0.15378804123531967,4.30148581384846,1.696566375754376e-5,8.930277955893913e-4,1736,1917,3338,2976
ENSMUSG00000060860,Ube2s,77891,ubiquitin-conjugating enzyme E2S,3307.5648713749256,0.7925269704988828,0.18432436697793433,4.299632129450129,1.7108185305356315e-5,8.956088263678333e-4,2149,2510,5038,3789
ENSMUSG00000030346,Rad51ap1,19362,RAD51 associated protein 1,139.54829242199193,2.1075738899864978,0.4907415742333058,4.294671575929139,1.7495213452294815e-5,9.108920917010018e-4,52,49,248,228
ENSMUSG00000007872,Id3,15903,inhibitor of DNA binding 3,2049.6507464736414,1.073220852747228,0.25028652750873187,4.287968926772481,1.8031430972402098e-5,9.337357227870924e-4,1030,1515,2517,3305
ENSMUSG00000028367,Txn1,22166,thioredoxin 1,2484.85932777291,0.7443607585431804,0.17391653386024827,4.27998846355411,1.869030013742143e-5,9.626509425618134e-4,1668,1906,3614,2932
ENSMUSG00000034311,Kif4,16571,kinesin family member 4,295.1218420821698,2.5366153618631357,0.5928522729601307,4.27866346737229,1.8801888268304158e-5,9.632197305366514e-4,113,53,771,294
ENSMUSG00000022565,Plec,18810,plectin,1525.1496214135163,4.186387336710756,0.9812502062791285,4.266381102313764,1.9866929528601706e-5,0.0010123680047021508,91,216,4804,1325
ENSMUSG00000099974,Bcl2a1d,12047,B cell leukemia/lymphoma 2 related protein A1d,171.00759105584612,2.394057222222534,0.5629362933382802,4.252803115651836,2.111111739932671e-5,0.0010700767443679888,56,49,414,193
ENSMUSG00000020463,Ppp4r3b,104570,protein phosphatase 4 regulatory subunit 3B,109.07294534229472,2.8509691184021406,0.6709468016525393,4.249173125768265,2.1456104986776054e-5,0.0010794424628835656,27,24,130,270
ENSMUSG00000074994,Qser1,99003,glutamine and serine rich 1,278.4341620016722,-1.663869137760432,0.39163740070099956,-4.248493976270498,2.152124325790825e-5,0.0010794424628835656,464,348,157,124
ENSMUSG00000030695,Aldoa,11674,"aldolase A, fructose-bisphosphate",812.9037756937,-1.2108720167052958,0.2853152134155345,-4.243979850249961,2.1959007847443433e-5,0.0010956629957213962,890,1298,580,452
ENSMUSG00000032515,Csrnp1,215418,cysteine-serine-rich nuclear protein 1,1479.1609017607088,0.8382459312554016,0.19907112693794698,4.210786085099591,2.5448363085103607e-5,0.0012502324018220132,1004,1036,1812,2166
ENSMUSG00000034329,Brip1,237911,BRCA1 interacting protein C-terminal helicase 1,290.9081040157091,1.7926256692685099,0.42570499304543374,4.210957584604111,2.5429049214545003e-5,0.0012502324018220132,107,144,595,357
ENSMUSG00000049907,Rasl11b,68939,"RAS-like, family 11, member B",185.27215576107193,1.8855873595579384,0.44776210645904885,4.211136521733309,2.5408912599190788e-5,0.0012502324018220132,64,88,294,318
ENSMUSG00000050912,Tmem123,71929,transmembrane protein 123,239.32618964665977,2.0477105774365314,0.48658721932824345,4.208311472429326,2.572860603301907e-5,0.001257551254062871,59,121,454,357
ENSMUSG00000024217,Snrpc,20630,U1 small nuclear ribonucleoprotein C,1619.6025475339518,0.7300092274500433,0.1735658291630115,4.205950162946101,2.5998752574362096e-5,0.0012643048206212634,1092,1252,2137,2107
ENSMUSG00000075602,Ly6a,110454,"lymphocyte antigen 6 complex, locus A",2090.0101002922556,1.1100292585229896,0.26466402967456193,4.19410699628473,2.73948659084259e-5,0.0013254687646602026,1301,1242,3823,2202
ENSMUSG00000038943,Prc1,233406,protein regulator of cytokinesis 1,466.38244271871275,2.2893523771273805,0.5463185687187208,4.190508081203594,2.7833050092963068e-5,0.0013399026125155084,134,171,1275,366
ENSMUSG00000038072,Galnt11,231050,polypeptide N-acetylgalactosaminyltransferase 11,317.2266260774302,-2.450441618487581,0.5867505487159,-4.176291992994906,2.962994339492031e-5,0.0014192742886166827,231,808,101,105
ENSMUSG00000031506,Ptpn7,320139,"protein tyrosine phosphatase, non-receptor type 7",2096.2013792806256,0.6555712798578526,0.1576990027701334,4.157104790405251,3.223061745712899e-5,0.0015361657474591828,1606,1522,2791,2597
ENSMUSG00000028980,H6pd,100198,hexose-6-phosphate dehydrogenase (glucose 1-dehydrogenase),1108.2540744202647,-1.2035770485236614,0.2896059363621176,-4.155912905800149,3.239912373773552e-5,0.0015365525020173579,1544,1425,892,523
ENSMUSG00000038482,Tfdp1,21781,transcription factor Dp 1,2365.3861541322412,0.6695896428519323,0.1624825856941252,4.12099327439582,3.772424396467842e-5,0.0017802869811902426,1757,1753,3321,2787
ENSMUSG00000003135,Cnot11,52846,"CCR4-NOT transcription complex, subunit 11",545.3356146007205,1.8295762172677725,0.44567027621243205,4.105223782964811,4.0392366666450595e-5,0.0018968572189441014,133,330,1034,758
ENSMUSG00000031995,St14,19143,suppression of tumorigenicity 14 (colon carcinoma),167.8604330126476,2.633546714039098,0.6417829451452483,4.103485039545689,4.0697278088278405e-5,0.0019018532882229616,28,62,422,189
ENSMUSG00000000791,Il12rb1,16161,"interleukin 12 receptor, beta 1",1178.9014831072723,0.8934597148613653,0.21787949441279436,4.100705838653256,4.118918733464671e-5,0.0019154971585724052,719,869,1780,1444
ENSMUSG00000022462,Slc38a2,67760,"solute carrier family 38, member 2",6613.0843905207685,0.5709366858238066,0.13965545818127786,4.0881802491579675,4.347702877074825e-5,0.001993344285819516,5330,4892,7906,8680
ENSMUSG00000023048,Prr13,66151,proline rich 13,2465.5919052361814,0.9144325298799926,0.22368017347591235,4.088125092492679,4.3487364899402793e-05,0.001993344285819516,1416,1876,3958,2826
ENSMUSG00000039879,Heca,380629,"hdc homolog, cell cycle regulator",3816.4349353866355,-0.5464431902349084,0.13366312250892726,-4.088212066109797,4.347106746680538e-5,0.001993344285819516,4337,4372,3443,3077
ENSMUSG00000000682,Cd52,23833,CD52 antigen,21158.103215385785,0.4195849540662441,0.10267229672042084,4.086642331658209,4.3766103274445433e-05,0.001996567949377082,16850,17961,25203,25634
ENSMUSG00000008475,Arpc5,67771,"actin related protein 2/3 complex, subunit 5",268.6702582538526,-1.463670455042423,0.3587482298485359,-4.079937776028574,4.504775760559367e-5,0.0020443183638605136,378,380,142,158
ENSMUSG00000030283,St8sia1,20449,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1",2119.5426287190376,-0.6274604193781302,0.15384647104841476,-4.078484316878945,4.5330259579269796e-5,0.0020443183638605136,2516,2429,1787,1712
ENSMUSG00000033799,Tasor2,105203,transcription activation suppressor family member 2,3441.036680494658,-0.5634869904203804,0.13818218813835328,-4.077855460330356,4.545300746370453e-5,0.0020443183638605136,4000,3888,3068,2769
ENSMUSG00000034160,Ogt,108155,O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase),9957.168350804403,-0.4977544362935487,0.12227596581951516,-4.070746306990997,4.686276268597059e-5,0.0020978750772504594,11726,10667,8799,8542
ENSMUSG00000112148,Lilrb4a,14728,"leukocyte immunoglobulin-like receptor, subfamily B, member 4A",317.87740737558846,2.3712435578239184,0.583003938301114,4.067285659739749,4.75639233617885e-5,0.0021193599339810877,97,101,876,253
ENSMUSG00000030413,Pglyrp1,21946,peptidoglycan recognition protein 1,1036.8639754577634,1.117903821982436,0.27528644879839614,4.0608748700199335,4.888917023606855e-5,0.0021683252354700775,495,766,1643,1343
ENSMUSG00000027326,Knl1,76464,kinetochore scaffold 1,260.8742334570232,2.081709456249219,0.5133688775364408,4.054997385581582,5.013486352534433e-5,0.002213327154713358,83,109,621,271
ENSMUSG00000048154,Kmt2d,381022,lysine (K)-specific methyltransferase 2D,1485.0691487740094,1.423851506446607,0.35145045712136547,4.051357673878091,5.092129701486946e-5,0.002237734061479126,921,625,3065,1504
ENSMUSG00000028175,Depdc1a,76131,DEP domain containing 1a,89.9926013765823,2.8556396875815335,0.7051638233089096,4.049611725941547,5.1302680597917235e-5,0.0022441994526394846,21,21,226,108
ENSMUSG00000027255,Arfgap2,77038,ADP-ribosylation factor GTPase activating protein 2,1688.894645009892,-0.7304942627474861,0.18050421006931988,-4.04696523403499,5.1885943972470614e-5,0.0022593970148012204,1846,2210,1323,1344
ENSMUSG00000000078,Klf6,23849,Kruppel-like factor 6,5093.864215631574,0.5113487382544002,0.12652066320847463,4.041622334936899,5.308267595275204e-5,0.0022967559067486806,3989,4086,6122,6445
ENSMUSG00000106847,Peg13,353342,paternally expressed 13,1360.5745101023272,-0.7174785924430818,0.17754968637113255,-4.04100174496132,5.3223362348455855e-5,0.0022967559067486806,1640,1612,1117,1045
ENSMUSG00000035208,Slfn8,276950,schlafen 8,998.5580551692555,-0.9494707955285541,0.23516264313869448,-4.037506905246741,5.402225514237254e-5,0.0023001475745063507,1370,1156,662,767
ENSMUSG00000038807,Rap1gap2,380711,RAP1 GTPase activating protein 2,1139.8361069819362,1.0803510570022106,0.2675506621952351,4.037930790893968,5.3924756250571504e-5,0.0023001475745063507,701,706,1998,1264
ENSMUSG00000096054,Syne1,64009,"spectrin repeat containing, nuclear envelope 1",3769.869218174236,-0.5843701481266549,0.1447096829510512,-4.038224230816131,5.3857359155765156e-5,0.0023001475745063507,4555,4133,3312,3027
ENSMUSG00000028270,Gbp2,14469,guanylate binding protein 2,5682.060376045141,0.5721989463985462,0.1431029209806568,3.998513394956419,6.374157430098925e-5,0.0026900629154338195,4488,4293,7819,6470
ENSMUSG00000021025,Nfkbia,18035,"nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, alpha",4507.122119490104,0.6435317316997179,0.16119180130113522,3.9923353824769605,6.542575011737093e-5,0.0027490293251070767,3463,3297,5254,6270
ENSMUSG00000023004,Tuba1b,22143,"tubulin, alpha 1B",17387.22215305963,0.4456296833943245,0.11168438904045642,3.9900803256657484,6.605092252731731e-5,0.0027631783310554576,13559,14757,22298,19847
