gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,52-CD4_S37_L002,53-CD4_S39_L002,55-CD4_S41_L002,56-CD4_S43_L002
ENSMUSG00000026669,Mcm10,70024,minichromosome maintenance 10 replication initiation factor,271.9751760386879,2.499267577320115,0.4217400705780834,5.926085168749423,3.102417255762435e-9,2.2367059700551968e-7,100,60,471,474
ENSMUSG00000060550,H2-Q7,15018,"histocompatibility 2, Q region locus 7",23159.22213948431,-0.7813544137095307,0.1318990467902755,-5.9238821865931595,3.144287589825855e-9,2.2503459721344896e-7,28380,29389,17817,16941
ENSMUSG00000019960,Dusp6,67603,dual specificity phosphatase 6,1661.6814748895645,0.9793042753430458,0.1656921053683614,5.910385851914234,3.413072979425047e-9,2.42501308429439e-7,1036,1174,1958,2603
ENSMUSG00000063382,Bcl9l,80288,B cell CLL/lymphoma 9-like,7432.812285538597,-0.7922587107984346,0.1346001764081516,-5.886015397157043,3.956174737320277e-9,2.790668582692469e-7,9631,8928,4814,6445
ENSMUSG00000030124,Lag3,16768,lymphocyte-activation gene 3,1694.3705316910314,1.3197963005856015,0.22454464970763965,5.877656414009397,4.161154707629154e-9,2.9142944220217046e-7,1090,812,2435,2518
ENSMUSG00000027342,Pcna,18538,proliferating cell nuclear antigen,5124.550717035088,0.7149728254100362,0.12174230699131619,5.872837825071237,4.2839751766307134e-09,2.979033801905259e-7,3531,4140,5838,7304
ENSMUSG00000048521,Cxcr6,80901,chemokine (C-X-C motif) receptor 6,759.1566786702475,1.654349805006034,0.2823497066078651,5.859222681267523,4.6503876763235256e-9,3.1886049766679835e-7,370,351,1304,1029
ENSMUSG00000094777,H2ac24,319171,H2A clustered histone 24,147.26482760536248,3.21472797500803,0.5485595336191059,5.860308276476308,4.620086734245482e-9,3.1886049766679835e-7,37,19,252,295
ENSMUSG00000027074,Slc43a3,58207,"solute carrier family 43, member 3",325.9312751447887,1.9613319636538546,0.33531519957456063,5.849218783229459,4.938871164417956e-9,3.3628910949387537e-7,109,155,511,553
ENSMUSG00000070343,Gm10288,100040540,ribosomal protein L11 pseudogene,353.986991852463,-1.730833712798677,0.2960642644524267,-5.846141938135858,5.031048061923506e-9,3.4020293963558606e-7,534,539,151,187
ENSMUSG00000033083,Tbc1d4,210789,"TBC1 domain family, member 4",4151.0772590414645,0.8606388600023898,0.14763092186389712,5.8296652837799385,5.553866296586882e-9,3.7298396601393405e-07,2938,2873,5497,5444
ENSMUSG00000027715,Ccna2,12428,cyclin A2,201.14595188449155,2.833882857398483,0.48626341433543935,5.827875949235169,5.613728135451123e-9,3.7443948549726704e-7,58,39,406,307
ENSMUSG00000024330,Col11a2,12815,"collagen, type XI, alpha 2",575.4084734291688,-1.6145358683110638,0.2775203424864479,-5.817720797854327,5.965543506350129e-9,3.9256479248163096e-7,705,1016,257,328
ENSMUSG00000032737,Inppl1,16332,inositol polyphosphate phosphatase-like 1,745.2097005974815,1.2652827938019362,0.21745648663908704,5.8185562240869295,5.935809411949019e-9,3.9256479248163096e-7,392,474,998,1168
ENSMUSG00000039087,Rreb1,68750,ras responsive element binding protein 1,1602.1808362262032,-0.9015056195649933,0.1551818011365767,-5.809351437876219,6.271531701201518e-9,4.0994912220187255e-7,1958,2164,1066,1232
ENSMUSG00000026788,Zbtb43,71834,zinc finger and BTB domain containing 43,356.4991524135474,-2.9964377966932485,0.5205260419915738,-5.7565569346514165,8.584683710844451e-9,5.574359191048334e-7,378,888,102,57
ENSMUSG00000024006,Stk38,106504,serine/threonine kinase 38,3446.2394431921775,-0.8851546840088239,0.15386949790738746,-5.752632562313226,8.786432066653433e-9,5.667826737732692e-7,3945,4903,2443,2513
ENSMUSG00000032867,Fbxw8,231672,F-box and WD-40 domain protein 8,985.2508542334249,1.4038063041741857,0.24463030389880253,5.738480808799982,9.552958603307352e-9,6.122010399047621e-7,605,456,1302,1650
ENSMUSG00000064351,COX1,17708,cytochrome c oxidase subunit I,348153.0854138153,-0.5124216157810861,0.08939393469593948,-5.732174308290759,9.915129852341989e-9,6.312847285858e-7,400605,406720,264213,327708
ENSMUSG00000021253,Tgfb3,21809,"transforming growth factor, beta 3",321.7927172757556,1.8068476584727724,0.3159299251463464,5.719140589913402,1.0706418289286952e-8,6.772672988803778e-7,127,156,458,575
ENSMUSG00000024660,Incenp,16319,inner centromere protein,1732.2674744682195,0.9408895021268262,0.1646707819619432,5.713761062629032,1.1050613221941662e-8,6.945593759047307e-7,1212,1125,2155,2533
ENSMUSG00000021756,Il6st,16195,interleukin 6 signal transducer,4240.861551088939,-0.7898793551622988,0.1385004844917984,-5.7030800871247,1.1766166501604224e-8,7.348233283326714e-7,5290,5307,2712,3725
ENSMUSG00000029075,Tnfrsf4,22163,"tumor necrosis factor receptor superfamily, member 4",2016.412028575777,1.0717990889242093,0.18797120348211965,5.701932365540032,1.184568314335633e-8,7.351071089911951e-7,1408,1147,2574,3052
ENSMUSG00000028367,Txn1,22166,thioredoxin 1,2395.5326249195364,0.8094715110665677,0.14211029284064594,5.696079396404179,1.2259380414575556e-8,7.559951255654926e-7,1601,1839,2793,3502
ENSMUSG00000000791,Il12rb1,16161,"interleukin 12 receptor, beta 1",1202.1519168888774,1.4192392306399813,0.24978207390689736,5.681909868235709,1.331988558078497e-8,8.162592382474789e-7,705,581,1914,1641
ENSMUSG00000020330,Hmmr,15366,hyaluronan mediated motility receptor (RHAMM),308.7195171574628,2.355756121725752,0.41606126501073964,5.662041434366508,1.4958269255624707e-8,9.10967888518014e-7,82,118,612,429
ENSMUSG00000038332,Sesn1,140742,sestrin 1,2353.971786611237,-0.7793170635980872,0.13768421826222554,-5.660177131658213,1.5121683266357305e-8,9.152352125100826e-7,2767,3110,1618,1953
ENSMUSG00000030283,St8sia1,20449,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1",3998.6103328552913,-0.6645815109867261,0.11776298136938695,-5.6433821839321,1.6674164272563698e-8,1.0030072435121905e-6,4763,4911,2886,3488
ENSMUSG00000095315,Gm10130,102633750,predicted gene 10130,741.4369446356825,-1.2343739673617133,0.21879503427077224,-5.641690961935178,1.6838813944080436e-8,1.006735187327492e-6,975,1080,444,462
ENSMUSG00000037725,Ckap2,80986,cytoskeleton associated protein 2,219.3036549358826,2.4319189488671356,0.4314241833022444,5.636955560192594,1.73082754991291e-8,1.0285311592058231e-6,54,82,404,348
ENSMUSG00000024921,Smarca2,67155,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2",4771.715121090009,-0.6489334520816976,0.11516503023454992,-5.634813369649212,1.752480189034094e-8,1.0351245935830899e-6,5703,5790,3450,4210
ENSMUSG00000038943,Prc1,233406,protein regulator of cytokinesis 1,529.660542235475,1.9352259164433003,0.3442097289680841,5.622228988834708,1.885091572603048e-8,1.1067858005612507e-6,245,186,962,736
ENSMUSG00000027030,Stk39,53416,serine/threonine kinase 39,1646.1215599810612,1.0242552894958736,0.18222194140815023,5.620921836200247,1.8994120102183338e-8,1.1085556404875455e-6,1107,1030,2246,2268
ENSMUSG00000049103,Ccr2,12772,chemokine (C-C motif) receptor 2,876.4886626699273,2.2193665743505435,0.3951838780800571,5.616035211590641,1.9538886043488575e-8,1.1336022346532868e-6,379,227,1808,1082
ENSMUSG00000005947,Itgae,16407,"integrin alpha E, epithelial-associated",835.7284027353099,1.3971920561176951,0.24888774474803924,5.6137438889654385,1.979952028417373e-8,1.1419664493313144e-6,501,403,1052,1458
ENSMUSG00000041264,Uspl1,231915,ubiquitin specific peptidase like 1,1281.007569711939,-1.0294957695648554,0.18353677437763274,-5.609207054312915,2.032557314480644e-8,1.1654517233030828e-6,1764,1622,795,939
ENSMUSG00000042029,Ncapg2,76044,"non-SMC condensin II complex, subunit G2",417.6553673426463,2.0069537448533543,0.3591238430482106,5.588472566506621,2.290755568251457e-8,1.3058638573666009e-6,197,129,702,662
ENSMUSG00000032254,Kif23,71819,kinesin family member 23,481.21648542165167,1.850570773039497,0.3315311416540916,5.581891232921703,2.3791715599148557e-8,1.3484264245644602e-6,188,225,868,655
ENSMUSG00000038384,Setd1b,208043,SET domain containing 1B,5820.395360803362,-0.7790902955052207,0.13965550117878595,-5.57865811893679,2.423810900391965e-8,1.3658313723185757e-6,7669,6804,4143,4662
ENSMUSG00000023015,Racgap1,26934,Rac GTPase-activating protein 1,330.1085658355374,3.1041654708653565,0.5567007351276739,5.576003901186597,2.461064091532681e-8,1.3788990524273108e-6,30,108,662,537
ENSMUSG00000011256,Adam19,11492,a disintegrin and metallopeptidase domain 19 (meltrin beta),4896.006930748433,1.0635795656810518,0.19085613731519274,5.572676784947107,2.508547201428639e-8,1.3896217689269945e-6,3518,2703,6798,6737
ENSMUSG00000027203,Dut,110074,deoxyuridine triphosphatase,484.8328323598728,1.7486902040085632,0.31379363158329016,5.572739622487873,2.5076422296927623e-8,1.3896217689269945e-6,209,230,841,673
ENSMUSG00000026064,Ptp4a1,19243,protein tyrosine phosphatase 4a1,177.38914554616147,2.6960925929359387,0.48396117352875184,5.570886137988434,2.5344693059749397e-8,1.396093907027207e-6,38,56,350,272
ENSMUSG00000032193,Ldlr,16835,low density lipoprotein receptor,2133.504471296808,-0.977612030995027,0.1761661674760555,-5.549374462766263,2.866935258425516e-8,1.5704078328973286e-6,2416,3190,1296,1673
ENSMUSG00000021707,Dhfr,13361,dihydrofolate reductase,328.95850286172504,1.8445660609707752,0.33257951481022163,5.546240759967828,2.918768529266034e-8,1.5899180794140812e-6,119,165,455,610
ENSMUSG00000054065,Pkp3,56460,plakophilin 3,4290.146044671572,0.7667886476745711,0.13851002417110453,5.53597945176401,3.094938529699836e-8,1.6765675294865686e-6,3207,3051,4806,6371
ENSMUSG00000020841,Cpd,12874,carboxypeptidase D,362.89683852729956,1.9979291338052196,0.36130736471810737,5.529721585841482,3.2073942444857735e-8,1.727939591603462e-6,105,184,543,653
ENSMUSG00000028680,Plk3,12795,polo like kinase 3,296.18375018947694,2.5259521038933777,0.4576253330470223,5.5196946529921,3.3958923424147214e-8,1.8194931375615489e-06,115,56,514,518
ENSMUSG00000071552,Tigit,100043314,T cell immunoreceptor with Ig and ITIM domains,1255.172446382278,1.6393073966522373,0.2970516791994856,5.5185932665654365,3.417240931020963e-8,1.8209808330793772e-6,731,463,2063,1800
ENSMUSG00000025888,Casp1,12362,caspase 1,1335.2163239838437,1.1470422563681757,0.2080338739221728,5.513728292140028,3.513108236331858e-8,1.8619473652558847e-6,893,740,1830,1940
ENSMUSG00000040940,Arhgef1,16801,Rho guanine nucleotide exchange factor (GEF) 1,31469.979312231073,-0.4934523896425349,0.0896385558348167,-5.504912311972702,3.693520638236126e-8,1.947041390209958e-6,34380,38312,24987,28766
ENSMUSG00000075010,AW112010,107350,expressed sequence AW112010,4417.030318024875,0.9192942785970725,0.16710066614937877,5.501439939056103,3.7670194005938027e-8,1.9751671242150925e-6,2884,3149,6201,5560
ENSMUSG00000029910,Mad2l1,56150,MAD2 mitotic arrest deficient-like 1,790.03491965344665,1.2011674910311851,0.2189532806353216,5.4859533848766295,4.112453416488555e-8,2.144819454716504e-6,494,449,1020,1250
ENSMUSG00000033355,Rtp4,67775,receptor transporter protein 4,1409.456351982813,1.0234863944138577,0.1868158645254196,5.478583936187038,4.287431933077907e-8,2.2242470954406813e-6,878,957,1954,1905
ENSMUSG00000092837,Rpph1,85029,ribonuclease P RNA component H1,995.6500471545287,1.488417016569131,0.2722424759286383,5.46724757586793,4.5707743926019414e-8,2.3587601536558965e-6,584,443,1596,1388
ENSMUSG00000001542,Ell2,192657,elongation factor for RNA polymerase II 2,265.43889201160067,1.8615946966514019,0.34093069907055423,5.460331679506962,4.752458758128575e-8,2.439678435782758e-6,112,114,376,484
ENSMUSG00000034311,Kif4,16571,kinesin family member 4,301.2721642654308,2.097586739132733,0.3858597408734722,5.436137842171401,5.4447839503356314e-8,2.7805263871375454e-6,128,96,535,457
ENSMUSG00000022021,Diaph3,56419,diaphanous related formin 3,328.83148358815055,1.979342380567367,0.3644572130725979,5.43093210827218,5.60604607196701e-8,2.848045685784276e-6,104,160,557,512
ENSMUSG00000060860,Ube2s,77891,ubiquitin-conjugating enzyme E2S,3504.584659976583,0.7008172493231313,0.12923087327926042,5.422986253514715,5.861150157664241e-8,2.949665257411555e-6,2647,2616,4211,4701
ENSMUSG00000075602,Ly6a,110454,"lymphocyte antigen 6 complex, locus A",4862.89603698734,1.0133867987136576,0.18687411873508988,5.422831184826725,5.866238910711405e-8,2.949665257411555e-6,2759,3622,7031,6197
ENSMUSG00000027508,Pag1,94212,phosphoprotein associated with glycosphingolipid microdomains 1,4523.555677416401,-0.7239513672064549,0.1336917153954362,-5.4150802468584995,6.126122483278311e-8,3.05923488169972e-6,5764,5333,3277,3736
ENSMUSG00000119206,Gm22634,115488060,"predicted gene, 22634",609.6591599493629,1.5700102946207257,0.28996486653752385,5.41448456624504,6.146550450737836e-8,3.05923488169972e-6,344,259,941,922
ENSMUSG00000025241,Fyco1,17281,FYVE and coiled-coil domain containing 1,1900.4369742304355,-0.8215991144361465,0.15179037076833074,-5.412722231834508,6.207374269808105e-8,3.0739042785590133e-6,2304,2488,1356,1461
ENSMUSG00000031530,Dusp4,319520,dual specificity phosphatase 4,447.0048885256032,1.5780271422121546,0.29301672936472983,5.385450672503821,7.226335178807455e-8,3.5605133883521157e-6,241,200,668,704
ENSMUSG00000090150,Acad11,102632,"acyl-Coenzyme A dehydrogenase family, member 11",114.56665804045109,3.487152306571342,0.6481615598227318,5.380066518485077,7.445832127306888e-8,3.6503192004122016e-6,18,19,271,149
ENSMUSG00000074170,Plekhf1,72287,"pleckstrin homology domain containing, family F (with FYVE domain) member 1",91.66690822766557,3.275095971890292,0.6089663675516377,5.378122908589986,7.526642944626904e-8,3.671578809555562e-6,14,20,163,178
ENSMUSG00000034342,Cbl,12402,Casitas B-lineage lymphoma,7477.556093361027,-0.7238173869140194,0.13484641543381168,-5.367716928814468,7.973957261770887e-8,3.870527274834829e-6,9328,9028,5762,5770
ENSMUSG00000030067,Foxp1,108655,forkhead box P1,8511.524061230775,-0.5453892353606472,0.10184597749434321,-5.355039529086356,8.553771501507762e-8,4.131513772033675e-6,9511,10438,6399,7873
ENSMUSG00000020205,Phlda1,21664,"pleckstrin homology like domain, family A, member 1",464.4849240473115,1.4018782437723998,0.26199734156388166,5.350734612055542,8.759790546181646e-8,4.210281681632894e-6,251,252,615,776
ENSMUSG00000004612,Nkg7,72310,natural killer cell group 7 sequence,1277.824938828707,1.7049585125760804,0.31930139905800153,5.339652496374977,9.312490909829343e-8,4.454096261993986e-6,556,629,2451,1466
ENSMUSG00000040659,Efhd2,27984,EF hand domain containing 2,3783.0564475479673,0.6755182272480025,0.12657914302868498,5.336726186358511,9.463979260573002e-8,4.504578478151373e-6,2905,2837,4452,5115
ENSMUSG00000046591,Ticrr,77011,TOPBP1-interacting checkpoint and replication regulator,220.87137139764482,2.2103553134351825,0.41504103819481675,5.325630744971442,1.0060332078040548e-7,4.765292561603264e-6,90,64,363,381
ENSMUSG00000039899,Fgl2,14190,fibrinogen-like protein 2,331.21884474495266,1.6128005878989538,0.30308212036014015,5.321332007254432,1.030102089569764e-7,4.855841821265162e-6,159,163,469,559
ENSMUSG00000028514,Usp24,329908,ubiquitin specific peptidase 24,6249.940648881346,-0.7039339292500822,0.13255424255708384,-5.310534884969348,1.0930395879464805e-7,5.12787232527045e-6,7928,7323,4687,5065
ENSMUSG00000024812,Tjp2,21873,tight junction protein 2,800.2690016047217,1.4300611849430622,0.2693460340593588,5.309382742305029,1.0999712380594397e-7,5.135818090082289e-6,490,360,1178,1211
ENSMUSG00000022440,C1qtnf6,72709,C1q and tumor necrosis factor related protein 6,293.82410094205204,1.8169377720701967,0.342605557581925,5.3032933408726866,1.1373194239857248e-7,5.285031730891011e-6,114,143,473,462
ENSMUSG00000023456,Tpi1,21991,triosephosphate isomerase 1,2053.6495094226043,0.9088295620517941,0.1721517532112058,5.279235006899924,1.2972433871262212e-7,5.999750665458773e-6,1450,1362,2325,3228
ENSMUSG00000034266,Batf,53314,"basic leucine zipper transcription factor, ATF-like",1847.5402512979097,1.011593488546752,0.19199613053877324,5.2688222710950035,1.3730182073110177e-7,6.320396020039684e-6,1273,1138,2567,2475
ENSMUSG00000036565,Ttyh3,78339,tweety family member 3,6622.1169133393305,-0.6777587303538892,0.12887753714491326,-5.258936082800835,1.4489123665683774e-7,6.6385914739266085e-6,7201,8926,4660,5854
ENSMUSG00000028793,Rnf19b,75234,ring finger protein 19B,2367.950174283271,0.8120886928045521,0.15447850222259116,5.256968970571694,1.4644901039145837e-7,6.678756032038368e-6,1606,1789,2637,3612
ENSMUSG00000022708,Zbtb20,56490,zinc finger and BTB domain containing 20,1337.9447102509407,-1.1722599680798131,0.22317955352094782,-5.252541953713443,1.500142790653004e-7,6.778294959609542e-6,2035,1605,827,857
ENSMUSG00000032393,Dpp8,74388,dipeptidylpeptidase 8,751.7266537617865,-1.1266741519211585,0.2144868618646745,-5.252881888085096,1.4973756612678117e-7,6.778294959609542e-6,934,1105,441,532
ENSMUSG00000003814,Calr,12317,calreticulin,19503.6371804793,0.5215409740098982,0.09975456443827191,5.228241704494911,1.7112969773964747e-7,7.696911405216712e-6,15872,15703,21250,26158
ENSMUSG00000031776,Arl2bp,107566,ADP-ribosylation factor-like 2 binding protein,238.98223990185903,-2.2524993155240645,0.4333202324696099,-5.198232500445359,2.011923866520802e-7,9.007723064491535e-6,312,472,95,73
ENSMUSG00000039852,Rere,68703,arginine glutamic acid dipeptide (RE) repeats,6028.304348890386,-0.6018573645541998,0.11607085056770873,-5.1852585003942275,2.157154493383799e-7,9.614045367103704e-6,7090,7245,4716,5107
ENSMUSG00000041977,Arhgef11,213498,Rho guanine nucleotide exchange factor (GEF) 11,707.0581586752837,-1.4537623709805965,0.28091905313765914,-5.175022323132377,2.2788373316809863e-7,1.0110407256620847e-5,992,1052,430,336
ENSMUSG00000020571,Pdia6,71853,protein disulfide isomerase associated 6,3321.5882480386776,0.7266925188836918,0.14047384283089479,5.1731518426423255,2.3017780822274108e-7,1.016618652983773e-5,2356,2586,3635,4938
ENSMUSG00000026463,Atp2b4,381290,"ATPase, Ca++ transporting, plasma membrane 4",1624.0768870603022,1.2057428187967711,0.2331669197402033,5.171157298557707,2.3264862189390779e-7,1.0229236491792673e-5,1068,862,2450,2158
ENSMUSG00000017756,Slc12a7,20499,"solute carrier family 12, member 7",7470.149218844998,-0.6419954607652621,0.1242349044166519,-5.167593308658045,2.3712759131371004e-7,1.0379625146566639e-5,8109,9904,5696,6282
